;Stopkode;Pos.nr.;Kode til stoppunkt;Short name;Længdegrad;Breddegrad;Long name;GPS-radius;Oprettet;UTM32_Easting;UTM32_Northing
8653;77900110;1;779001101;BJØRNEVEJ;9,03396036;56,53585076;Gemsevej/Bjørnevej (Skive kom);50;05/07/2022;502088;6265721
8654;77900110;9;779001109;BJØRNEVEJ;9,03371287;56,53572009;Gemsevej/Bjørnevej (Skive kom);50;05/07/2022;502073;6265706
8655;77900130;1;779001301;SUNDHEDSH;9,03016776;56,57225980;Sundhedshuset (Skive kom);50;05/07/2022;501853;6269773
8656;77900130;2;779001302;SUNDHEDSH;9,03069447;56,57299528;Sundhedshuset (Skive kom);50;05/07/2022;501885;6269855
8657;77900140;1;779001401;AAGE NIELS;9,03000200;56,57533139;Aage Nielsensvej/Resenvej (Skive kom);50;05/07/2022;501843;6270115
8658;77900140;2;779001402;AAGE NIELS;9,02968295;56,57642205;Aage Nielsensvej/Resenvej (Skive kom);50;05/07/2022;501823;6270237
8659;77900150;1;779001501;MEJSEVEJ;9,02931500;56,57967700;Mejsevej/Resenvej (Skive kom);50;05/07/2022;501800;6270599
8660;77900150;2;779001502;MEJSEVEJ;9,02918115;56,57938440;Mejsevej/Resenvej (Skive kom);50;05/07/2022;501792;6270566
8661;77900160;2;779001602;FESTIVAL;9,05102631;56,57072955;Skive Festivalen;150;05/07/2022;503135;6269604
8662;77900170;1;779001701;SKOLERNE;9,02480940;56,55319416;Skolerne/Sdr.Boulevard(Skive kom);50;05/07/2022;501525;6267651
8663;77900170;2;779001702;SKOLERNE;9,02470991;56,55434560;Skolerne/Sdr.Boulevard(Skive kom);50;05/07/2022;501518;6267779
8664;77900200;1;779002001;SKIVE COLL;9,02310535;56,55348536;NEDLAGT Skive College;50;05/07/2022;501420;6267684
8665;77900200;2;779002002;SKIVE COLL;9,02331488;56,55366708;NEDLAGT Skive College;50;05/07/2022;501433;6267704
8666;77900210;1;779002101;FRUGTPARKE;9,01453971;56,59639769;Frugtparken (Skive kom);50;05/07/2022;500892;6272460
8667;77900290;2;779002902;EGERISTORV;9,03073472;56,55169560;Egeris Torv (Skive kom);50;05/07/2022;501889;6267484
8668;77900290;3;779002903;EGERISTORV;9,03064259;56,55187197;Egeris Torv (Skive kom);50;26/06/2024;501883;6267504
8669;77900340;1;779003401;SKIVEHALLE;9,02863389;56,54451532;Skivehallen (Skive kom);50;05/07/2022;501760;6266685
8670;77900340;2;779003402;SKIVEHALLE;9,02863870;56,54438108;Skivehallen (Skive kom);50;05/07/2022;501760;6266670
8671;77900380;1;779003801;DALGASTORV;9,01461557;56,55376785;Dalgas Torv (Skive kom);50;05/07/2022;500898;6267715
8672;77900380;2;779003802;DALGASTORV;9,01432875;56,55379012;Dalgas Torv (Skive kom);50;05/07/2022;500880;6267717
8673;77900381;1;779003811;CKU.COLLEG;9,02042263;56,55364691;CKU Skive College (Skive kom);50;05/07/2022;501255;6267701
8674;77900381;2;779003812;CKU.COLLEG;9,02044754;56,55378793;CKU Skive College (Skive kom);50;05/07/2022;501256;6267717
8675;77900410;2;779004102;KIRKEVEJ;9,03585381;56,58894844;Kirkevej (Skive kom);50;05/07/2022;502201;6271631
8676;77900411;1;779004111;VIOLVEJ N;9,03930593;56,58798809;Kirkevej/Violvej (Skive kom);50;05/07/2022;502414;6271524
8677;77900412;2;779004122;VALMUEVEJ;9,03187652;56,58911968;Valmuevej/Anemonevej (Skive kom);50;05/07/2022;501957;6271650
8678;77900413;2;779004132;BELLISVEJ;9,03162286;56,58728720;Bellisvej/Anemonevej (Skive kom);50;05/07/2022;501942;6271446
8679;77900431;1;779004311;SKOVBAK41;9,04198468;56,57285849;Skovbakken 41 (Skive kom);50;05/07/2022;502579;6269840
8680;77900440;1;779004401;GÅRDHUSENE;9,04144124;56,58485473;Gårdhusene (Skive kom);50;05/07/2022;502545;6271176
8681;77900441;1;779004411;ROSENBAKKE;9,03955434;56,58282482;Rosenbakken (Skive kom);50;05/07/2022;502429;6270950
8682;77900460;1;779004601;SKIVEHUS;9,03904003;56,58069198;Skivehus Skole (Skive kom);50;05/07/2022;502398;6270712
8683;77900470;1;779004701;SKOVBKHJEM;9,04159937;56,57718165;Skovbakkehjemmet (Skive kom);50;05/07/2022;502555;6270322
8684;77900471;1;779004711;SKOVBAK1;9,03785704;56,57025110;Skovbakken 1 (Skive kom);50;05/07/2022;502326;6269550
8685;77900491;1;779004911;SKOVBAK29;9,04020055;56,57225695;Skovbakken 29 (Skive kom);50;05/07/2022;502470;6269773
8686;77900500;1;779005001;ØSTERTORV;9,03034394;56,56526188;Østertorv (Skive kom);50;05/07/2022;501864;6268995
8687;77900500;3;779005003;ØSTERTORV;9,03030831;56,56534778;Østertorv (Skive kom);50;05/07/2022;501862;6269004
8688;77900500;4;779005004;ØSTERTORV;9,03164419;56,56476089;Østertorv (Skive kom);50;05/07/2022;501944;6268939
8689;77900501;1;779005011;ØSTERBRO;9,03340132;56,56453065;Østerbro (Skive kom);50;05/07/2022;502052;6268913
8690;77900510;1;779005101;ÅGADE;9,03226686;56,56703470;Ågade (Skive kom);50;05/07/2022;501982;6269192
8691;77900510;2;779005102;ÅGADE;9,03185568;56,56629930;Ågade (Skive kom);50;05/07/2022;501957;6269110
8692;77900600;1;779006001;VESTERVANG;9,00985737;56,56960150;Vestervang (Skive kom);50;05/07/2022;500605;6269477
8693;77900601;2;779006012;VVANG/VIND;9,01401247;56,57218644;Vindevej/Vestervang (Skive kom);50;05/07/2022;500860;6269765
8694;77900602;2;779006022;VINDEVEJ;9,01306705;56,57320677;Vestagervej/Vindevej (Skive kom);50;05/07/2022;500802;6269879
8695;77900640;1;779006401;VINDE;9,00720342;56,58223909;Vinde (Skive kom);50;05/07/2022;500442;6270884
8696;77900641;2;779006412;BAKKEDRAG;9,00898499;56,57951620;Bakkehøjden/Vindevej (Skive kom);50;05/07/2022;500551;6270581
8697;77900642;2;779006422;SOLHØJ/VIN;9,01103995;56,57609981;Solhøj/Vindevej (Skive kom);50;05/07/2022;500678;6270200
8698;77900643;1;779006431;DØLBY BAKK;9,01141274;56,58122438;Bakkehøjden/Dølbyvej (Skive kom);50;05/07/2022;500701;6270771
8699;77900643;2;779006432;DØLBY BAKK;9,01152558;56,58134188;Bakkehøjden/Dølbyvej (Skive kom);50;21/06/2024;500707;6270784
8700;77900644;1;779006441;ELVERHØJ;9,01508968;56,58057037;Elverhøj/Dølbyvej (Skive kom);50;05/07/2022;500926;6270698
8701;77900644;2;779006442;ELVERHØJ;9,01511061;56,58065566;Elverhøj/Dølbyvej (Skive kom);50;21/06/2024;500928;6270708
8702;77900645;1;779006451;OLGAVEJ;9,01932472;56,58011606;Olgavej/Dølbyvej (Skive kom);50;05/07/2022;501187;6270648
8703;77900645;2;779006452;OLGAVEJ;9,01935596;56,58019716;Olgavej/Dølbyvej (Skive kom);50;21/06/2024;501189;6270657
8704;77900700;1;779007001;RINGPARKEN;9,02171710;56,57341359;Ringparken (Skive kom);50;05/07/2022;501334;6269902
8705;77900700;2;779007002;RINGPARKEN;9,02184572;56,57333452;Ringparken (Skive kom);50;21/06/2024;501342;6269893
8706;77900701;1;779007011;DROSSELVEJ;9,02572796;56,57724105;Drosselvej (Skive kom);50;05/07/2022;501580;6270328
8707;77900701;2;779007012;DROSSELVEJ;9,02584357;56,57725970;Drosselvej (Skive kom);50;21/06/2024;501587;6270330
8708;77900702;1;779007021;KÜHLSALLE;9,02429028;56,57511867;Kühls Alle/Norgaardsvej (Skive kom);50;05/07/2022;501492;6270091
8709;77900702;2;779007022;KÜHLSALLE;9,02447292;56,57510627;Kühls Alle/Norgaardsvej (Skive kom);50;21/06/2024;501503;6270090
8710;77900703;1;779007031;NORDSGAARD;9,01609933;56,57233563;Vindevej/Norsgaardsvej (Skive kom);50;05/07/2022;500989;6269782
8711;77900703;2;779007032;NORDSGAARD;9,01620451;56,57219031;Vindevej/Norsgaardsvej (Skive kom);50;25/06/2024;500995;6269765
8712;77900730;1;779007301;CITY VEST;9,00596453;56,56887410;City Vest (Skive kom);50;05/07/2022;500366;6269396
8713;77900730;2;779007302;CITY VEST;9,00634223;56,56906543;City Vest (Skive kom);50;05/07/2022;500389;6269417
8714;77900780;1;779007801;THOR-BALDE;9,04682976;56,54643616;Baldersvej/Thorsvej (Skive kom);50;05/07/2022;502879;6266900
8715;77900780;2;779007802;THOR-BALDE;9,04663187;56,54648875;Baldersvej/Thorsvej (Skive kom);50;05/07/2022;502867;6266905
8716;77900790;1;779007901;BRÅRUP-THO;9,03607736;56,55431536;Brårupvej/Thorsvej (Skive kom);50;05/07/2022;502217;6267776
8717;77900800;1;779008001;THORSVEJ;9,04944531;56,54908770;Thorsvej/Tunnel (Skive kom);50;05/07/2022;503039;6267195
8718;77900800;2;779008002;THORSVEJ;9,04916261;56,54911055;Thorsvej/Tunnel (Skive kom);50;05/07/2022;503022;6267197
8719;77900810;1;779008101;BRÅRUPVEJ;9,03111612;56,55442785;Brårupvej/Egerisvej(Skive kom);50;05/07/2022;501912;6267789
8720;77900810;2;779008102;BRÅRUPVEJ;9,03352374;56,55426771;Brårupvej/Egerisvej(Skive kom);50;05/07/2022;502060;6267771
8721;77900810;9;779008109;BRÅRUPVEJ;9,03425889;56,55473823;Brårupvej/Egerisvej(Skive kom);50;05/07/2022;502105;6267823
8722;77900811;1;779008111;ENGDALSVEJ;9,03393880;56,55816007;Engdalsvej/Brårupvej (Skive kom);50;05/07/2022;502086;6268204
8723;77900811;2;779008112;ENGDALSVEJ;9,03418312;56,55820484;Engdalsvej/Brårupvej (Skive kom);50;05/07/2022;502101;6268209
8724;77900812;2;779008122;KIRKE ALLE;9,03336259;56,55182768;Brårupvej/Kirke Allé (Skive kom);50;05/07/2022;502051;6267499
8725;77900812;3;779008123;KIRKE ALLE;9,03337861;56,55202953;Brårupvej/Kirke Allé (Skive kom);50;26/06/2024;502051;6267522
8726;77900813;1;779008131;THORSV/BRÅ;9,03572524;56,55441734;Brårupvej/Thorsvej (Skive kom);50;05/07/2022;502196;6267788
8727;77900814;1;779008141;THOR/HUGIN;9,04754245;56,55585959;Huginsvej/Thorsvej (Skive kom);50;05/07/2022;502922;6267949
8728;77900815;1;779008151;THOR/GEFIO;9,05034129;56,55295676;Gefionsvej/Thorsvej (Skive kom);50;05/07/2022;503094;6267626
8729;77900820;1;779008201;RESEN;9,02894368;56,58517315;Resen (Skive kom);50;05/07/2022;501777;6271211
8730;77900820;2;779008202;RESEN;9,02932273;56,58574481;Resen (Skive kom);50;05/07/2022;501801;6271274
8731;77900820;3;779008203;RESEN;9,02746212;56,58571376;Resen (Skive kom);50;05/07/2022;501686;6271271
8732;77900821;1;779008211;RESEN SKOL;9,02857100;56,59111370;Resen Skole/Furvej (Skive kom);50;05/07/2022;501754;6271872
8733;77900821;2;779008212;RESEN SKOL;9,02877400;56,59116500;Resen Skole/Furvej (Skive kom);50;05/07/2022;501767;6271878
8734;77900822;1;779008221;PLEJE MARI;9,02715179;56,59357855;Plejecenter Marienlyst (Skive kom);50;05/07/2022;501667;6272146
8735;77900822;2;779008222;PLEJE MARI;9,02762069;56,59338729;Plejecenter Marienlyst (Skive kom);50;05/07/2022;501696;6272125
8736;77900823;1;779008231;SOLSIKKEV;9,03010268;56,58547065;Solsikkevej/Resen (Skive kom);50;05/07/2022;501848;6271244
8737;77900824;1;779008241;FRUGTHAVEN;9,02178349;56,58795395;Frugthaven/Frugtparken (Skive kom);50;05/07/2022;501337;6271520
8738;77900824;2;779008242;FRUGTHAVEN;9,02305604;56,58744543;Frugthaven/Frugtparken (Skive kom);50;05/07/2022;501416;6271464
8739;77900825;2;779008252;CITRONVEJ;9,02078264;56,58859168;Citronvej/Frugtparken (Skive kom);50;05/07/2022;501276;6271591
8740;77900826;2;779008262;DRUEVEJ;9,01763692;56,59041377;Druevej/Frugtparken (Skive kom);50;05/07/2022;501083;6271794
8741;77900827;2;779008272;HYBENVEJ;9,01564586;56,59247669;Hybenvej/Frugtparken (Skive kom);50;05/07/2022;500960;6272023
8742;77900828;2;779008282;KIRSEBÆR;9,01467757;56,59490160;Kirsebærvej/Frugtparken (Skive kom);50;05/07/2022;500901;6272293
8743;77900830;1;779008301;VIBORGV-BR;9,03768406;56,56347608;Brårupgade/Viborgvej (Skive kom);50;05/07/2022;502315;6268796
8744;77900830;3;779008303;VIBORGV-BR;9,03513625;56,56181202;Brårupgade/Viborgvej (Skive kom);50;05/07/2022;502159;6268611
8745;77900830;4;779008304;VIBORGV-BR;9,03479010;56,56117745;Brårupgade/Viborgvej (Skive kom);50;05/07/2022;502138;6268540
8746;77900830;9;779008309;VIBORGV-BR;9,03757353;56,56334744;Brårupgade/Viborgvej (Skive kom);50;05/07/2022;502309;6268782
8747;77900831;1;779008311;ENGVANG;9,04461289;56,56129359;Engvang/Viborgvej (Skive kom);50;05/07/2022;502741;6268553
8748;77900831;2;779008312;ENGVANG;9,04430406;56,56121183;Engvang/Viborgvej (Skive kom);50;05/07/2022;502722;6268544
8749;77900840;2;779008402;THORHUGIN;9,04814257;56,55573032;Huginsvej/Thorsvej (Skive kom);50;05/07/2022;502959;6267934
8750;77900850;1;779008501;THOR/GEFIO;9,05027935;56,55301021;Gefionsvej/Thorsvej (Skive kom);50;05/07/2022;503090;6267632
8751;77900870;1;779008701;REBERBANEN;9,02294694;56,56544038;Reberbanen (Skive kom);50;05/07/2022;501410;6269014
8752;77900870;2;779008702;REBERBANEN;9,02344505;56,56547488;Reberbanen (Skive kom);50;05/07/2022;501440;6269018
8753;77900871;1;779008711;MØLLEGÅRD;9,02101582;56,56666054;Møllegården/Møllegade (Skive kom);50;05/07/2022;501291;6269150
8754;77900871;2;779008712;MØLLEGÅRD;9,02096476;56,56685809;Møllegården/Møllegade (Skive kom);50;05/07/2022;501288;6269172
8755;77900872;2;779008722;SOLVANG A;9,01276207;56,56918124;Solvangs Allé/Holstebrovej (Skive kom);50;05/07/2022;500784;6269430
8756;77900880;1;779008801;HJORTEVEJ;9,02985571;56,54153009;Hjortevej/Frisenborgvej  (Skive kom);50;05/07/2022;501835;6266353
8757;77900880;2;779008802;HJORTEVEJ;9,02964641;56,54149553;Hjortevej/Frisenborgvej  (Skive kom);50;05/07/2022;501823;6266349
8758;77900882;1;779008821;GEMSEVEJ;9,03007877;56,53883423;Gemsevej/Frisenborgvej (Skive kom);50;05/07/2022;501849;6266053
8759;77900882;2;779008822;GEMSEVEJ;9,02986494;56,53893855;Gemsevej/Frisenborgvej (Skive kom);50;05/07/2022;501836;6266065
8760;77900883;1;779008831;DÅDYRVEJ;9,03028742;56,53633792;Dådyrvej/Frisenborgvej (Skive kom);50;05/07/2022;501862;6265775
8761;77900883;2;779008832;DÅDYRVEJ;9,03006341;56,53633891;Dådyrvej/Frisenborgvej (Skive kom);50;05/07/2022;501848;6265775
8762;77900890;1;779008901;HEM;8,95889371;56,59612839;Hem (Skive kom);50;05/07/2022;497475;6272431
8763;77900890;2;779008902;HEM;8,95873603;56,59605191;Hem (Skive kom);50;05/07/2022;497466;6272422
8764;77900910;1;779009101;KASERNEN;9,03524859;56,54098109;Skive Kaserne (Skive kom);50;05/07/2022;502167;6266292
8765;77900910;2;779009102;KASERNEN;9,03567847;56,54089688;Skive Kaserne (Skive kom);50;05/07/2022;502194;6266283
8766;77900930;1;779009301;NY SKIVEHU;9,01961016;56,56979415;Ny Skivehus Aktivitetscentret (Skive kom);50;05/07/2022;501204;6269499
8767;77900930;2;779009302;NY SKIVEHU;9,01963140;56,56996060;Ny Skivehus Aktivitetscentret (Skive kom);50;25/06/2024;501206;6269517
8768;77900931;1;779009311;VÆVERGÅRD;9,01745788;56,57044737;Vævergaarden/Vindevej (Skive kom);50;05/07/2022;501072;6269571
8769;77900931;2;779009312;VÆVERGÅRD;9,01734999;56,57067053;Vævergaarden/Vindevej (Skive kom);50;25/06/2024;501066;6269596
8770;77900932;1;779009321;GRØNNEGADE;9,02272527;56,56963853;Grønnegade/Odsgaardsvej (Skive kom);50;05/07/2022;501396;6269481
8771;77900932;2;779009322;GRØNNEGADE;9,02274330;56,56978443;Grønnegade/Odsgaardsvej (Skive kom);50;25/06/2024;501397;6269498
8772;77900933;1;779009331;THORUPSGAD;9,02731752;56,56917732;Thorupsgade (Skive kom);50;05/07/2022;501678;6269430
8773;77900933;2;779009332;THORUPSGAD;9,02720106;56,56927433;Thorupsgade (Skive kom);50;25/06/2024;501671;6269441
8774;77900940;9;779009409;MARIESMIND;8,94275434;56,59935389;Hem/Mariesminde (Skive kom);50;05/07/2022;496485;6272790
8775;77907910;1;779079101;SKIVETRA;9,02622169;56,56188721;Skive Trafikterminal;50;05/07/2022;501611;6268619
8776;77907910;2;779079102;SKIVETRA;9,02620000;56,56188721;Skive Trafikterminal;50;05/07/2022;501610;6268619
8777;77907910;9;779079109;SKIVETRA;9,02627000;56,56188721;Skive Trafikterminal;50;05/07/2022;501614;6268619
8778;77910000;2;779100002;RINGSYD-BA;9,03976988;56,54458493;Baldersvej/Ringvej Syd (Skive kom);50;05/07/2022;502445;6266693
8779;77910010;1;779100101;HINDBORG;8,95147931;56,62420874;Hindborg (Skive kom);50;05/07/2022;497022;6275556
8780;77910010;2;779100102;HINDBORG;8,95148637;56,62422744;Hindborg (Skive kom);50;21/06/2024;497023;6275558
8781;77910020;1;779100201;DOMMERBY;9,08196811;56,55294388;Dommerby (Skive kom);50;05/07/2022;505038;6267626
8782;77910020;2;779100202;DOMMERBY;9,08209600;56,55280880;Dommerby (Skive kom);50;05/07/2022;505046;6267611
8783;77910021;1;779100211;VIB ÅRBJER;9,05968892;56,55524971;Årbjergvej/Viborgvej (Skive kom);50;05/07/2022;503669;6267881
8784;77910021;2;779100212;VIB ÅRBJER;9,05984797;56,55530496;Årbjergvej/Viborgvej (Skive kom);50;05/07/2022;503678;6267887
8785;77910022;1;779100221;FJORDVGT;9,07082213;56,55334020;Fjordvænget/Viborgvej (Skive kom);50;05/07/2022;504353;6267669
8786;77910022;2;779100222;FJORDVGT;9,07070128;56,55346276;Fjordvænget/Viborgvej (Skive kom);50;05/07/2022;504346;6267683
8787;77910023;1;779100231;MØLLEVGT;9,07659974;56,55337601;Møllevænget/Viborgvej (Skive kom);50;05/07/2022;504708;6267674
8788;77910023;2;779100232;MØLLEVGT;9,07640487;56,55350020;Møllevænget/Viborgvej (Skive kom);50;05/07/2022;504696;6267688
8789;77910030;1;779100301;SDR ØRUM;9,21753000;56,55767788;Sønder Ørum (Skive kom);50;05/07/2022;513370;6268171
8790;77910030;2;779100302;SDR ØRUM;9,21764605;56,55763058;Sønder Ørum (Skive kom);50;05/07/2022;513377;6268166
8791;77910040;9;779100409;ØRUMVEJ;9,18682251;56,53332950;Ørumvej/Viborgvej (Skive kom);50;05/07/2022;511490;6265455
8792;77910050;1;779100501;RINGSYD KA;9,03373706;56,54443801;Ringvej Syd/Kasernen (Skive kom);50;05/07/2022;502074;6266677
8793;77910050;2;779100502;RINGSYD KA;9,03431794;56,54434664;Ringvej Syd/Kasernen (Skive kom);50;05/07/2022;502110;6266667
8794;77910051;1;779100511;BRÅRUPPARK;9,03572410;56,54600700;Brårupparken/Brårupvej (Skive kom);50;05/07/2022;502196;6266851
8795;77910051;2;779100512;BRÅRUPPARK;9,03543002;56,54599709;Brårupparken/Brårupvej (Skive kom);50;05/07/2022;502178;6266850
8796;77910052;1;779100521;BWMA BRÅRU;9,03548737;56,54837215;BWMadsens Allé/Brårupvej (Skive kom);50;05/07/2022;502181;6267115
8797;77910052;2;779100522;BWMA BRÅRU;9,03518782;56,54840420;BWMadsens Allé/Brårupvej (Skive kom);50;05/07/2022;502163;6267118
8798;77910054;1;779100541;RINGSYD BA;9,04119113;56,54456757;Baldersvej/Ringvej Syd (Skive kom);50;05/07/2022;502532;6266691
8799;77910060;1;779100601;VIRKSUND;9,28208259;56,60762059;Virksund (Skive kom);50;05/07/2022;517315;6273745
8800;77910070;9;779100709;STÅRUP;9,10058252;56,59174078;Stårup (Skive kom);50;05/07/2022;506176;6271946
8801;77910080;9;779100809;PALLEDAMSV;9,11922311;56,59370467;Palledamsvej (Skive kom);50;05/07/2022;507321;6272166
8802;77910090;9;779100909;Svenst1;9,13887897;56,59104060;Svenstrup/Højbjerg;50;05/07/2022;508528;6271872
8803;77910100;9;779101009;BÅDSGÅR;9,16124134;56,61048863;Bådsgård;50;05/07/2022;509897;6274040
8804;77910110;1;779101101;LUNDØ;9,14652996;56,62367780;Lundø (Skive kom);50;05/07/2022;508991;6275506
8805;77910120;9;779101209;HØJSLEV SK;9,11212254;56,55264145;Højslev Skole (Skive kom);50;05/07/2022;506892;6267595
8806;77910130;1;779101301;ØSTERRISVE;9,10962470;56,55300396;Østerrisvej (Skive kom);50;05/07/2022;506739;6267635
8807;77910130;2;779101302;ØSTERRISVE;9,10947538;56,55286959;Østerrisvej (Skive kom);50;05/07/2022;506729;6267620
8808;77910131;1;779101311;TOFTEVEJ/Ø;9,10910081;56,55487583;Toftevej/Østerrisvej (Skive kom);50;05/07/2022;506706;6267843
8809;77910131;2;779101312;TOFTEVEJ/Ø;9,10875134;56,55507257;Toftevej/Østerrisvej (Skive kom);50;05/07/2022;506685;6267865
8810;77910140;1;779101401;LUNDØV 119;9,15867134;56,60019996;Lundøvej 119/121 (Skive kom);50;05/07/2022;509742;6272894
